"","A1","Z1","Y2","L1","A0","Z0","L0"
"7881",1,1,4370,0.538805966010795,0,1,0
"7882",1,1,134861,0.914923572565032,1,1,1
"7883",1,1,8116,0.322268754740774,0,1,0
"7884",0,0,3758,-1.52409977806294,1,1,0
"7885",0,0,1705,0.666306985702979,0,0,0
"7886",0,1,8289,0.588262676782656,0,1,0
"7887",0,1,12478,-0.0987121262519041,0,1,0
"7888",0,0,8652,0.442067893844077,1,1,1
"7889",0,0,26758,0.787392039429005,1,1,1
"7890",1,1,64865,0.787392039429005,1,0,1
"7891",0,1,0,0.588262676782656,1,1,0
"7892",0,0,5958,0.538805966010795,0,0,1
"7893",0,0,123,-1.52409977806294,0,1,1
"7894",0,1,928,0.254151860684496,0,1,1
"7895",0,1,29122,0.827663501255355,0,0,1
"7896",0,0,0,0.675394289347539,1,0,0
"7897",0,0,17220,0.878690015641386,0,0,0
"7898",0,0,0,0.0740527248145915,1,1,0
"7899",1,1,0,0.787392039429005,0,1,1
"7900",1,1,16674,0.888922120394939,0,1,0
"7901",1,1,27128,0.758804816873193,1,1,1
"7902",1,1,12153,0.787392039429005,1,0,1
"7903",0,1,23595,0.975474577058332,1,1,1
"7904",0,0,171,0.306774542140354,1,0,1
"7905",0,0,19734,1.06819160640936,1,1,1
"7906",0,1,6,0.977636802546718,1,1,0
"7907",0,0,2588,0.290341866347252,0,1,0
"7908",1,1,25993,-1.52409977806294,1,1,0
"7909",1,1,0,0.975474577058332,1,1,1
"7910",0,1,6684,0.726847817268774,1,0,0
"7911",0,0,9072,0.773474670419045,0,1,1
"7912",0,0,4011,0.787392039429005,1,1,0
"7913",0,0,2118,0.858581213504869,1,1,0
"7914",0,0,1458,1.11946789335359,1,1,1
"7915",0,1,0,-1.52409977806294,0,1,1
"7916",1,1,16864,-0.0603507542620682,1,1,0
"7917",1,1,2505,-1.52409977806294,0,0,0
"7918",0,0,34,0.290341866347252,1,1,0
"7919",1,1,885,-1.52409977806294,1,0,0
"7920",0,0,22455,0.867613158258519,1,0,0
"7921",0,0,35600,-0.222594683552271,1,1,0
"7922",1,1,26295,0.599336628080891,1,1,0
"7923",1,1,21304,0.443227660100615,0,1,1
"7924",0,0,24093,1.20149819055939,1,1,1
"7925",0,0,84,-1.52409977806294,0,1,1
"7926",1,1,6227,-1.52409977806294,0,0,1
"7927",0,1,15915,0.460778602579723,0,1,0
"7928",0,0,810,0.350831884717768,0,0,1
"7929",1,1,48864,1.0667803051313,1,0,1
"7930",0,0,4618,0.975474577058332,1,1,1
"7931",1,1,19552,0.975474577058332,0,1,1
"7932",1,1,22955,-1.52409977806294,1,1,1
"7933",0,0,20769,0.376672979649578,1,1,0
"7934",0,0,0,0.350831884717768,0,0,1
"7935",0,0,24543,-1.52409977806294,1,0,1
"7936",1,1,68628,0.538805966010795,1,1,0
"7937",1,1,11607,0.212382210845837,1,1,1
"7938",1,1,12789,0.648797858205049,1,1,0
"7939",1,1,1305,0.726847817268774,1,1,0
"7940",1,1,19796,0.355668575151961,1,1,1
"7941",1,1,513,0.939240051136545,1,1,1
"7942",1,1,24561,0.510227782937839,1,0,0
"7943",0,1,17130,0.813252848858161,1,1,1
"7944",0,0,21499,0.648797858205049,1,1,1
"7945",1,1,2832,0.787392039429005,1,1,1
"7946",0,0,26335,0.836862310742941,1,1,0
"7947",0,1,27324,1.0667803051313,0,1,1
"7948",1,1,6382,0.964397235179709,1,1,0
"7949",0,0,108,0.707158333084026,1,1,1
"7950",1,1,21049,0.776315827974546,1,1,1
"7951",0,0,1008,-0.271625799614365,0,0,1
"7952",1,1,36573,0.749731244397858,0,1,1
"7953",0,0,1128,-1.52409977806294,1,1,0
"7954",1,1,19503,-1.52409977806294,1,1,0
"7955",1,1,19614,0.212382210845837,0,0,0
"7956",0,1,8730,0.360158743904336,0,1,0
"7957",1,1,8112,0.648797858205049,1,1,1
"7958",0,1,31948,0.173616265187286,1,0,0
"7959",1,1,28692,0.836862310742941,1,0,0
"7960",1,1,23682,0.874785691488859,1,1,0
"7961",0,0,23880,-1.52409977806294,0,0,1
"7962",0,0,17817,0.494724716745903,1,1,0
"7963",0,1,41067,0.787392039429005,0,1,1
"7964",0,0,27849,0.83344919175068,1,1,0
"7965",1,1,0,-1.52409977806294,0,0,0
"7966",0,0,0,-1.52409977806294,1,1,0
"7967",0,0,29041,0.822944465798256,0,1,0
"7968",0,0,300,0.110572890441047,0,1,0
"7969",0,1,15584,-1.52409977806294,1,0,1
"7970",0,0,41958,0.667660107314585,0,1,0
"7971",0,0,20601,0.886334089244092,0,1,0
"7972",0,0,59676,0.878690015641386,1,1,0
"7973",1,1,675,0.167825097230958,0,1,0
"7974",0,1,789,-1.52409977806294,0,1,0
"7975",0,1,12076,0.689064331522237,1,1,1
"7976",1,1,3672,0.787392039429005,0,1,1
"7977",0,1,0,-1.52409977806294,0,1,0
"7978",1,1,11442,0.827663501255355,0,1,1
"7979",0,0,0,-1.52409977806294,1,1,0
"7980",0,0,21343,0.437378621392174,1,1,0
"7981",1,1,16274,-1.52409977806294,1,1,0
"7982",0,1,26850,0.858581213504869,0,1,0
"7983",0,0,912,-1.52409977806294,1,1,0
"7984",0,0,52206,-1.52409977806294,0,1,1
"7985",0,0,3220,0.538805966010795,0,0,0
"7986",0,1,7163,0.836862310742941,1,1,1
"7987",1,1,46101,-1.52409977806294,1,1,0
"7988",1,1,24564,-1.52409977806294,1,1,1
"7989",1,1,38717,0.564659378976687,1,0,1
"7990",0,1,47546,0.726847817268774,1,0,1
"7991",0,0,21214,0.689064331522237,0,0,0
"7992",0,0,52628,0.836862310742941,0,1,1
"7993",0,1,1683,-1.52409977806294,1,1,0
"7994",0,1,22817,-1.52409977806294,1,0,1
"7995",1,1,18319,0.911887877580098,1,1,1
"7996",1,1,0,0.400266011144916,1,0,1
"7997",1,1,54980,0.914923572565032,0,1,1
"7998",1,1,1761,0.491514923077756,1,1,0
"7999",1,1,5445,0.538805966010795,1,1,1
"8000",1,1,31418,0.350831884717768,0,1,0
"8001",1,1,24010,-0.190879467340923,1,0,0
"8002",1,1,7338,-1.52409977806294,1,0,1
"8003",0,1,401,-0.0245753344106287,0,1,0
"8004",0,0,0,-1.52409977806294,1,0,0
"8005",1,1,20781,-1.52409977806294,1,0,1
"8006",0,0,34083,0.914923572565032,1,1,1
"8007",0,0,26992,0.648797858205049,0,1,0
"8008",1,1,25925,0.648797858205049,1,1,1
"8009",1,1,13200,-1.52409977806294,1,0,0
"8010",0,1,41985,1.13497893643568,1,1,1
"8011",1,1,1833,0.510227782937839,1,1,1
"8012",0,0,30051,0.648797858205049,1,1,1
"8013",0,1,54761,-1.52409977806294,1,1,0
"8014",0,1,13957,-1.52409977806294,0,1,0
"8015",0,0,4529,0.350831884717768,0,1,0
"8016",0,0,23084,0.723572324962316,1,1,0
"8017",1,1,26016,0.961555780146514,1,1,1
"8018",1,1,19957,0.791805774372184,1,1,1
"8019",1,1,32709,0.562803537067016,1,1,0
"8020",0,1,127353,0.963264220733636,0,1,1
"8021",0,0,3009,-1.52409977806294,1,1,0
"8022",1,1,51918,0.376672979649578,1,1,1
"8023",0,0,3606,-1.52409977806294,0,0,0
"8024",0,1,0,-1.52409977806294,0,0,0
"8025",1,1,59295,1.0667803051313,1,1,1
"8026",0,0,20787,0.975474577058332,1,1,1
"8027",1,1,8402,-1.52409977806294,1,0,0
"8028",1,1,0,-1.52409977806294,0,1,0
"8029",0,0,4401,-1.52409977806294,0,0,0
"8030",0,1,3524,-1.52409977806294,1,1,0
"8031",0,0,359,0.27284967305627,1,1,0
"8032",1,1,39141,-1.52409977806294,1,0,1
"8033",1,1,0,-1.52409977806294,1,0,1
"8034",0,0,3117,0.162993191115368,1,0,0
"8035",0,1,1209,0.460778602579723,1,1,1
"8036",0,0,31785,0.975474577058332,1,1,0
"8037",1,1,18163,0.746469819813544,1,1,0
"8038",0,1,746,-1.52409977806294,1,0,0
"8039",1,1,26460,0.690619104557388,1,0,1
"8040",0,0,14293,-1.52409977806294,1,1,0
"8041",0,0,21707,-1.52409977806294,1,1,0
"8042",1,1,771,-1.52409977806294,1,1,0
"8043",0,0,122,0.648797858205049,0,1,1
"8044",0,1,17316,-1.52409977806294,1,1,0
"8045",0,1,0,0.350831884717768,0,0,1
"8046",0,1,6,-1.52409977806294,1,1,0
"8047",1,1,3886,0.599336628080891,0,1,1
"8048",1,1,4011,-1.52409977806294,1,0,0
"8049",0,0,26637,0.897411054289019,1,1,1
"8050",0,0,6802,0.478282081698801,0,1,0
"8051",0,0,6746,0.273571441808861,1,1,0
"8052",0,1,42768,1.17681094814207,1,0,1
"8053",1,1,6436,-1.52409977806294,0,1,0
"8054",0,0,14007,1.08550263582028,1,1,1
"8055",1,1,50147,0.878690015641386,0,0,1
"8056",0,0,5484,0.817219747273698,1,1,1
"8057",0,1,26808,0.758804816873193,0,0,0
"8058",1,1,25644,1.09518741416105,1,1,0
"8059",0,0,5418,0.588262676782656,0,1,1
"8060",1,1,0,0.972747341856746,1,0,0
"8061",1,1,49752,1.05081305718567,1,0,1
"8062",0,1,20850,0.538805966010795,0,1,1
"8063",0,1,42254,0.836862310742941,0,1,1
"8064",1,1,5889,0.599336628080891,1,1,0
"8065",0,1,26055,0.576717554763112,1,1,1
"8066",1,1,11622,0.836862310742941,1,1,0
"8067",0,1,16287,0.524178143505306,0,0,1
"8068",0,0,523,-1.52409977806294,1,1,0
"8069",1,1,354,-1.52409977806294,0,1,1
"8070",0,1,10392,0.254151860684496,1,1,0
"8071",0,0,246,0.878690015641386,0,1,0
"8072",1,1,20389,-1.52409977806294,1,1,0
"8073",0,0,40434,0.562182092117177,1,1,0
"8074",0,0,15538,0.846284183291457,1,1,0
"8075",0,0,15248,0.758804816873193,1,0,1
"8076",0,1,71886,0.588262676782656,1,1,1
"8077",1,1,21060,0.102570790588686,1,0,1
"8078",0,1,0,-1.52409977806294,0,1,0
"8079",0,0,1458,0.658305520123825,1,1,0
"8080",0,0,26458,0.761802912886201,1,1,0
"8081",1,1,7045,0.400266011144916,1,1,1
"8082",0,1,3660,-1.52409977806294,1,1,1
"8083",0,0,43145,0.648797858205049,1,0,1
"8084",0,1,30604,0.763763666112446,0,1,1
"8085",0,1,0,0.47879013468526,1,1,0
"8086",0,0,4800,0.869223516883707,1,1,0
"8087",1,1,17832,-1.52409977806294,0,0,1
"8088",1,1,1515,0.322268754740774,1,0,0
"8089",1,1,30388,0.837133514853793,1,0,0
"8090",0,1,0,-1.52409977806294,0,0,1
"8091",1,1,17538,0.787392039429005,0,1,0
"8092",0,1,0,0.314632210060472,1,0,0
"8093",0,0,27356,0.350831884717768,1,1,1
"8094",0,1,10518,-1.52409977806294,1,0,0
"8095",1,1,7671,-1.52409977806294,1,1,0
"8096",1,1,14094,-0.113306227831029,0,1,1
"8097",1,1,39676,0.313078771983702,1,1,1
"8098",0,1,8214,-1.52409977806294,1,1,1
"8099",1,1,33192,-1.52409977806294,1,1,0
"8100",1,1,26581,0.818141918049088,1,1,1
"8101",0,1,3309,-1.52409977806294,1,1,1
"8102",1,1,10255,-1.52409977806294,1,1,1
"8103",0,0,9154,-1.52409977806294,0,0,0
"8104",0,1,510,0.682754604906798,1,1,0
"8105",1,1,31505,0.936528517178941,0,1,1
"8106",1,1,2505,0.419876980493564,1,1,0
"8107",0,0,0,0.100532846911682,0,0,0
"8108",1,1,2046,1.11625639038912,1,1,0
"8109",0,0,37112,0.787392039429005,0,1,1
"8110",1,1,19735,-1.52409977806294,1,1,0
"8111",0,0,29841,1.10301628464762,1,1,1
"8112",0,0,1435,-1.52409977806294,1,1,0
"8113",0,1,53669,0.996433998000288,0,0,1
"8114",1,1,42567,1.08550263582028,1,0,0
"8115",0,0,46028,-1.52409977806294,1,1,1
"8116",0,0,650,0.975474577058332,1,1,0
"8117",0,1,40661,0.886334089244092,1,1,1
"8118",1,1,4746,-1.52409977806294,1,1,0
"8119",1,1,12075,0.400266011144916,1,1,1
"8120",1,1,236,0.350831884717768,1,1,0
"8121",0,1,64763,0.975474577058332,1,1,1
"8122",0,1,1644,0.946884340069479,0,1,1
"8123",0,1,7754,-1.52409977806294,1,1,1
"8124",0,0,483,0.0851011253340678,1,1,0
"8125",1,1,1980,-0.0848629536107846,0,1,0
"8126",1,1,65961,1.15821282882017,0,0,1
"8127",1,1,0,1.11136673392611,1,1,1
"8128",1,1,19935,0.975474577058332,1,0,0
"8129",0,0,21202,0.787392039429005,0,1,0
"8130",1,1,0,-1.52409977806294,0,0,0
"8131",1,1,40417,0.746469819813544,1,0,0
"8132",0,1,10433,0.560309173082368,1,1,0
"8133",1,1,5667,0.813351498401598,1,1,0
"8134",1,1,534,-1.52409977806294,1,1,0
"8135",0,1,10052,0.878690015641386,1,1,1
"8136",0,1,0,0.183839126990129,1,1,1
"8137",1,1,18627,0.824936464504578,1,1,1
"8138",1,1,6684,-1.52409977806294,1,1,1
"8139",1,1,29482,-1.52409977806294,1,0,1
"8140",0,0,0,0.808274083446812,1,1,0
"8141",0,1,196,0.908053571717931,0,0,1
"8142",0,1,23904,-1.52409977806294,1,1,0
"8143",0,0,0,-1.52409977806294,1,0,0
"8144",0,1,26103,0.836862310742941,0,0,0
"8145",0,0,44067,0.648797858205049,1,0,1
"8146",0,1,31422,0.350831884717768,0,1,1
"8147",1,1,20118,0.836862310742941,1,1,1
"8148",0,0,56421,0.609976363530355,1,1,1
"8149",1,1,16800,1.00133785291652,1,0,1
"8150",1,1,25119,0.975474577058332,1,1,1
"8151",0,0,12087,0.502586937833349,0,1,1
"8152",1,1,63330,0.967209247604416,1,1,1
"8153",1,1,39116,0.878690015641386,1,1,0
"8154",0,1,2520,0.648797858205049,1,1,0
"8155",1,1,21201,0.825785722506067,1,1,0
"8156",1,1,17032,-1.52409977806294,1,1,0
"8157",1,1,26186,0.858079809406568,1,1,0
"8158",1,1,17653,0.386357678712877,1,0,0
"8159",0,0,35868,0.978174677841228,1,1,0
"8160",0,0,9960,0.836862310742941,1,1,1
"8161",0,1,14640,0.80320226902451,0,1,1
"8162",1,1,11634,0.395708643073776,0,1,0
"8163",1,1,17959,0.897411054289019,1,1,0
"8164",0,0,20298,0.787392039429005,1,1,1
"8165",1,1,8727,0.836862310742941,0,1,1
"8166",1,1,12249,-1.52409977806294,1,1,0
"8167",0,1,15501,0.914923572565032,0,0,0
"8168",1,1,2941,0.952848427826789,1,1,0
"8169",0,0,17107,0.946884340069479,0,0,1
"8170",0,0,22089,0.824983715290978,1,1,0
"8171",0,0,93671,1.10645435570325,1,1,1
"8172",0,0,4494,-1.52409977806294,1,1,0
"8173",0,0,0,-0.436570098358642,1,0,1
"8174",1,1,16546,0.787392039429005,1,1,0
"8175",1,1,27549,0.845409170793917,1,1,0
"8176",0,0,3546,-1.52409977806294,0,1,0
"8177",1,1,17160,-1.52409977806294,1,0,0
"8178",0,0,2487,0.0740527248145915,1,1,0
"8179",1,1,4604,-1.52409977806294,1,1,1
"8180",0,1,0,-0.171624238207305,0,0,1
"8181",0,0,30997,0.690619104557388,1,1,0
"8182",0,1,3882,-1.52409977806294,1,1,1
"8183",0,1,522,-0.271625799614365,0,1,1
"8184",1,1,14361,0.690619104557388,1,1,0
"8185",1,1,47736,-1.52409977806294,1,0,1
"8186",0,1,4571,0.102570790588686,1,1,0
"8187",0,1,5217,0.972692516626054,1,1,0
"8188",1,1,54998,0.901005132656153,1,1,1
"8189",0,0,260,0.557665179674823,0,1,0
"8190",0,0,465,0.59496112191732,1,1,0
"8191",1,1,3873,-1.52409977806294,1,1,1
"8192",0,0,21228,-1.52409977806294,0,1,0
"8193",1,1,0,-0.145083408307552,0,1,0
"8194",0,0,8587,0.975474577058332,0,1,1
"8195",1,1,13536,-0.211605939864278,1,1,1
"8196",1,1,25107,-1.52409977806294,1,1,0
"8197",0,1,3061,0.400266011144916,1,1,1
"8198",1,1,2577,-0.0181643695723686,1,1,0
"8199",0,1,56346,-1.52409977806294,1,1,1
"8200",1,1,8358,0.721712337466525,0,1,0
"8201",1,1,669,0.033593295813364,1,1,0
"8202",1,1,33460,0.376672979649578,1,1,0
"8203",1,1,3572,-0.0615871340361021,0,1,0
"8204",0,0,3336,0.478282081698801,1,0,0
"8205",0,0,37410,0.726847817268774,1,1,1
"8206",1,1,0,0.648797858205049,0,0,1
"8207",1,1,15951,0.690619104557388,1,1,1
"8208",1,1,90077,1.0249493702102,1,1,1
"8209",0,1,0,-1.52409977806294,0,0,1
"8210",1,1,47898,0.975474577058332,1,1,1
"8211",1,1,37815,1.18943519012895,0,1,1
"8212",1,1,6038,-1.52409977806294,1,1,0
"8213",1,1,12518,0.555888097331404,0,0,0
"8214",0,0,1317,-1.52409977806294,1,1,1
"8215",0,0,25076,0.914923572565032,1,1,0
"8216",0,1,253,0.460778602579723,1,1,0
"8217",0,1,6839,0.715206343492765,1,0,1
"8218",0,1,35674,0.648797858205049,0,0,1
"8219",1,1,0,0.686085495763005,1,1,0
"8220",0,0,78150,1.10301628464762,1,1,0
"8221",1,1,37821,0.764768249327518,1,0,0
"8222",1,1,12509,0.615961520055322,1,1,0
"8223",0,0,7085,-0.0848629536107846,0,0,0
"8224",1,1,4556,0.435400588648438,1,0,0
"8225",0,1,49911,0.836862310742941,0,1,0
"8226",1,1,59937,1.0667803051313,1,1,1
"8227",1,1,41190,0.451210144131427,1,1,0
"8228",0,0,4276,-0.190879467340923,1,0,1
"8229",0,1,0,-1.52409977806294,1,0,0
"8230",0,1,16824,-1.52409977806294,1,1,0
"8231",1,1,1351,0.130825446357238,0,0,0
"8232",0,1,2763,0.648797858205049,1,1,0
"8233",1,1,38365,0.102570790588686,1,1,1
"8234",1,1,10990,-1.52409977806294,1,1,0
"8235",0,1,861,0.648797858205049,1,1,0
"8236",0,0,0,-1.52409977806294,0,1,0
"8237",1,1,17313,0.726847817268774,1,1,1
"8238",0,1,13344,0.368414434224336,1,0,1
"8239",0,0,35028,0.978174677841228,0,1,1
"8240",1,1,0,-1.52409977806294,1,1,1
"8241",0,0,9677,0.787392039429005,1,1,0
"8242",0,0,5855,0.648797858205049,1,1,0
"8243",1,1,19374,-1.52409977806294,1,0,0
"8244",1,1,13632,0.538805966010795,1,1,1
"8245",0,0,462,0.460778602579723,0,1,1
"8246",0,1,789,0.599336628080891,0,1,1
"8247",0,1,13894,0.967768170448477,0,1,0
"8248",1,1,47283,1.18943519012895,1,1,1
"8249",0,0,40157,0.91219640587949,0,0,1
"8250",1,1,5970,0.881735201542962,1,1,0
"8251",0,1,15384,0.467916026213718,0,1,0
"8252",1,1,7202,0.762398577943181,0,0,1
"8253",0,1,21195,0.609976363530355,1,1,0
"8254",0,0,1467,0.726847817268774,0,0,0
"8255",1,1,12656,0.162993191115368,1,0,0
"8256",0,1,0,-1.52409977806294,0,1,0
"8257",0,1,33604,-0.277053678368629,0,0,1
"8258",1,1,3301,-1.52409977806294,1,1,0
"8259",0,1,51690,-0.371122359854291,1,1,0
"8260",0,0,10365,0.538805966010795,1,1,1
"8261",1,1,7519,0.400266011144916,0,1,1
"8262",1,1,11855,0.17775173402504,0,1,1
"8263",1,1,0,-1.52409977806294,0,1,0
"8264",0,0,5066,0.878690015641386,1,1,1
"8265",0,0,237,-1.52409977806294,1,1,0
"8266",1,1,41598,0.690619104557388,0,1,1
"8267",0,0,12309,0.726847817268774,0,0,1
"8268",1,1,16291,0.905993250612042,0,1,0
"8269",0,0,105747,0.836862310742941,1,0,1
"8270",0,0,4866,0.350831884717768,1,1,0
"8271",1,1,0,0.639319816179713,1,0,0
"8272",1,1,53421,0.878690015641386,1,0,1
"8273",1,1,7218,0.61049755610654,0,1,0
"8274",0,0,12522,0.859830685744253,1,1,1
"8275",1,1,22362,0.81959162711082,1,1,0
"8276",1,1,46244,0.823847419600194,1,1,1
"8277",1,1,40,0.964397235179709,1,0,0
"8278",0,0,1239,0.41349616404213,1,1,0
"8279",0,1,6649,0.740085500669882,1,0,0
"8280",0,1,0,0.44970766338848,1,1,0
"8281",1,1,0,0.322268754740774,1,0,1
"8282",1,1,36846,0.988714198260819,1,1,1
"8283",0,1,3597,0.290341866347252,0,1,1
"8284",0,1,17142,-1.52409977806294,0,1,0
"8285",1,1,675,-1.52409977806294,0,0,0
"8286",0,0,76673,0.350831884717768,1,1,1
"8287",0,1,8980,-1.52409977806294,0,0,0
"8288",0,1,717,-1.52409977806294,0,1,1
"8289",0,0,36277,0.836862310742941,1,1,0
"8290",0,1,2456,-1.52409977806294,1,1,1
"8291",1,0,15932,0.527308995010666,1,1,0
"8292",0,0,1477,0.964397235179709,1,1,0
"8293",0,1,16617,-1.52409977806294,1,1,0
"8294",1,1,4701,0.674655379794383,0,1,0
"8295",0,1,7874,-1.52409977806294,1,1,1
"8296",0,0,61485,-0.0848629536107846,1,0,1
"8297",0,1,17589,0.624501079216117,1,0,0
"8298",0,0,0,0.648797858205049,1,1,1
"8299",1,1,50640,0.254151860684496,0,1,1
"8300",0,0,19694,0.460778602579723,1,1,0
"8301",1,1,8541,0.690619104557388,1,1,1
"8302",0,0,7464,-0.17348943380372,1,1,0
"8303",1,1,17703,0.345354708072179,0,0,1
"8304",1,1,6104,0.758804816873193,0,1,0
"8305",1,1,542,0.411118423781204,0,1,0
"8306",0,0,234,0.851518675975311,0,1,1
"8307",0,0,2416,0.648797858205049,1,1,1
"8308",1,1,40851,0.648797858205049,1,1,0
"8309",1,1,123,-1.52409977806294,0,1,0
"8310",0,0,0,0.690619104557388,0,1,1
"8311",0,1,7739,-1.52409977806294,1,1,0
"8312",0,0,8269,0.776315827974546,1,0,1
"8313",0,0,43712,0.39200683098362,1,1,1
"8314",0,1,20945,0.888772761617913,0,1,0
"8315",1,1,31681,-1.52409977806294,1,1,1
"8316",1,1,4608,0.648797858205049,1,1,0
"8317",1,1,14751,-1.52409977806294,0,1,0
"8318",0,0,16143,0.758804816873193,1,1,0
"8319",0,1,34001,0.941709729342905,1,1,0
"8320",0,1,84759,1.02607769750914,1,1,1
"8321",0,0,726,-1.52409977806294,0,1,0
"8322",0,1,0,-0.128729974185197,1,0,0
"8323",1,1,6549,-1.52409977806294,0,1,0
"8324",0,0,1987,-1.52409977806294,0,0,0
"8325",0,0,0,-1.52409977806294,0,1,0
"8326",0,0,21531,0.376672979649578,1,1,0
"8327",1,1,38229,0.74246523886374,0,0,1
"8328",0,1,46224,0.975474577058332,1,1,0
"8329",0,0,905,0.753815088630454,0,1,1
"8330",1,1,72394,0.494724716745903,1,1,1
"8331",0,0,7137,0.0011920982971112,0,1,0
"8332",0,0,26448,0.752707393659945,1,1,0
"8333",0,0,35445,0.878690015641386,1,1,1
"8334",0,1,9026,-1.52409977806294,1,1,1
"8335",1,1,10722,0.749606527074428,1,1,1
"8336",1,1,578,0.690619104557388,1,1,0
"8337",0,0,17374,-1.52409977806294,1,1,1
"8338",0,1,28801,-0.145083408307552,0,1,0
"8339",0,0,4551,0.975474577058332,0,1,0
"8340",0,0,16248,-0.371122359854291,0,1,1
"8341",0,0,10542,0.682754604906798,1,1,0
"8342",1,1,50951,0.780021181937397,1,0,1
"8343",0,0,12086,-0.302919421126713,0,1,0
"8344",1,1,27133,-1.52409977806294,0,1,0
"8345",1,1,22821,0.460778602579723,0,1,1
"8346",1,1,0,0.569547127321092,0,1,0
"8347",1,1,69739,1.0667803051313,1,1,1
"8348",1,1,2235,-1.52409977806294,0,0,0
"8349",0,1,4094,-1.52409977806294,1,0,0
"8350",0,1,4835,-1.52409977806294,0,1,1
"8351",1,1,10347,-1.52409977806294,1,1,1
"8352",1,1,2397,0.914923572565032,1,1,0
"8353",0,0,7264,0.648797858205049,1,1,0
"8354",1,1,2469,-1.52409977806294,1,1,0
"8355",1,1,17082,0.460778602579723,1,0,1
"8356",0,1,4758,-0.0848629536107846,1,0,0
"8357",0,1,10438,0.996358630753979,1,1,0
"8358",1,1,19289,0.726847817268774,1,1,1
"8359",0,0,13914,-1.52409977806294,1,1,0
"8360",1,1,23289,-0.457061707266294,1,1,0
"8361",1,1,4515,-0.348804182527602,0,0,0
"8362",1,1,4044,0.862723942262797,1,1,1
"8363",1,1,42275,0.698262101690902,0,1,0
"8364",0,1,6102,0.207828666249533,1,1,1
"8365",0,1,3164,0.690619104557388,1,1,1
"8366",1,1,22956,0.544177440541665,1,1,0
"8367",1,1,16965,0.690619104557388,0,1,1
"8368",1,1,29781,-1.52409977806294,1,1,0
"8369",1,1,12963,0.599336628080891,1,1,1
"8370",0,1,6400,0.897411054289019,0,0,1
"8371",1,1,9163,0.538805966010795,0,0,1
"8372",1,1,26062,0.510227782937839,0,1,1
"8373",0,0,24261,0.719421570212821,1,1,0
"8374",0,0,8364,0.934453266328855,1,1,0
"8375",0,0,35047,-1.52409977806294,0,0,0
"8376",1,1,4335,-1.52409977806294,0,1,0
"8377",0,1,23312,0.599336628080891,1,1,0
"8378",0,1,6,0.648797858205049,0,0,1
"8379",1,1,7408,0.376672979649578,0,1,0
"8380",1,1,5332,0.682754604906798,0,0,1
"8381",0,1,0,-1.52409977806294,1,1,1
"8382",0,0,9486,-1.52409977806294,0,0,0
"8383",1,1,0,0.442067893844077,1,0,1
"8384",0,0,0,-1.52409977806294,0,1,0
"8385",0,0,36440,-1.52409977806294,0,0,1
"8386",1,1,4720,0.903846513314084,0,1,1
"8387",0,1,339,-1.52409977806294,1,1,1
"8388",1,1,42741,-0.0848629536107846,0,1,1
"8389",0,0,17826,0.538805966010795,1,1,1
"8390",1,1,33387,-1.52409977806294,1,1,0
"8391",0,0,6171,-0.0245753344106287,1,0,1
"8392",0,1,9573,-1.52409977806294,1,1,1
"8393",0,1,3296,0.995855646843882,0,1,1
"8394",0,0,4230,0.290341866347252,0,1,1
"8395",0,1,9264,0.350831884717768,1,0,1
"8396",0,0,14063,0.421971010103767,0,1,1
"8397",1,1,54780,0.552040421003432,1,0,1
"8398",1,1,9561,0.787392039429005,1,0,1
"8399",0,0,24171,-0.0245753344106287,1,1,1
"8400",1,1,36767,0.714922986754929,1,1,0
"8401",0,1,36351,0.376672979649578,1,1,1
"8402",1,1,19776,0.819495220398969,1,0,0
"8403",1,1,1788,-0.131922774434992,1,1,1
"8404",1,1,13749,0.350831884717768,1,1,1
"8405",1,1,33159,0.685533178596918,1,0,1
"8406",0,0,2741,-1.52409977806294,0,0,0
"8407",1,1,32837,1.01877398825566,1,1,1
"8408",1,1,1017,-1.52409977806294,1,0,0
"8409",0,0,9516,0.822944465798256,0,1,0
"8410",1,1,4278,0.212382210845837,1,1,0
"8411",0,0,34977,-1.52409977806294,1,1,0
"8412",0,0,23204,0.996358630753979,0,1,1
"8413",0,1,4983,0.836862310742941,1,1,0
"8414",0,0,20061,0.931374183713974,1,0,0
"8415",1,1,47996,0.760008032725805,0,1,1
"8416",0,0,17103,0.376672979649578,1,1,1
"8417",0,1,40463,1.08550263582028,0,0,1
"8418",0,1,45662,0.460778602579723,1,1,1
"8419",0,0,5493,-1.52409977806294,0,1,0
"8420",0,1,26559,0.400266011144916,1,0,1
"8421",1,1,30291,0.726847817268774,0,1,1
"8422",1,1,30823,0.726847817268774,0,1,1
"8423",1,1,1235,-1.52409977806294,1,0,1
"8424",1,1,0,-1.52409977806294,0,0,1
"8425",0,0,24336,0.733150022350376,1,1,0
"8426",0,0,4774,0.350831884717768,1,0,0
"8427",0,0,16228,0.421971010103767,1,1,0
"8428",1,1,0,0.538805966010795,0,0,1
"8429",1,1,4824,0.576717554763112,1,1,1
"8430",0,1,8181,-1.52409977806294,0,0,0
"8431",0,1,49695,0.44970766338848,1,1,1
"8432",1,1,37950,-1.52409977806294,1,1,0
"8433",1,1,10867,0.366629839501342,0,0,0
"8434",0,0,39230,0.921292828504193,1,1,1
"8435",0,0,2881,0.460778602579723,1,1,1
